Image,Rating,Comment,Rater
031_S_0830_20110922_t1_stx2,Pass,"",Rater04
031_S_0867_20120920_t1_stx2,Pass,"",Rater04
031_S_1066_20101220_t1_stx2,Pass,"",Rater04
031_S_1209_20090210_t1_stx2,Pass,"",Rater04
031_S_2233_20110613_t1_stx2,Pass,"",Rater04
031_S_4005_20140513_t1_stx2,Pass,"",Rater04
031_S_4021_20110419_t1_stx2,Pass,"",Rater04
031_S_4021_20141209_t1_stx2,Pass,"",Rater04
031_S_4024_20110729_t1_stx2,Pass,"",Rater04
031_S_4029_20110426_t1_stx2,Pass,"",Rater04
031_S_4029_20111110_t1_stx2,Pass,"",Rater04
031_S_4042_20110512_t1_stx2,Pass,"",Rater04
031_S_4149_S801543_t1_stx2,Pass,"",Rater04
031_S_4194_20120228_t1_stx2,Pass,"",Rater04
031_S_4218_S169522_t1_stx2,Pass,"",Rater04
031_S_4590_20120615_t1_stx2,Pass,"",Rater04
032_S_0214_20071025_t1_stx2,Pass,"",Rater04
032_S_0479_20100707_t1_stx2,Pass,"",Rater04
032_S_0479_20110915_t1_stx2,Pass,"",Rater04
032_S_0677_20061009_t1_stx2,Pass,"",Rater04
032_S_0677_20120924_t1_stx2,Pass,"",Rater04
032_S_0978_20070509_t1_stx2,Pass,"",Rater04
032_S_1101_20070523_t1_stx2,Pass,"",Rater04
032_S_1101_20071206_t1_stx2,Pass,"",Rater04
032_S_1169_20080117_t1_stx2,Pass,"",Rater04
032_S_1169_20090121_t1_stx2,Pass,"",Rater04
032_S_1169_20120202_t1_stx2,Pass,"",Rater04
032_S_4277_S590190_t1_stx2,Pass,"",Rater04
032_S_4348_20111118_t1_stx2,Pass,"",Rater04
032_S_4823_20130722_t1_stx2,Pass,"",Rater04
032_S_6279_S672893_t1_stx2,Pass,"",Rater04
032_S_6293_S846397_t1_stx2,Fail,"",Rater04
032_S_6701_S815794_t1_stx2,Pass,"",Rater04
033_S_0511_20071130_t1_stx2,Pass,"",Rater04
033_S_0513_20060518_t1_stx2,Pass,"",Rater04
033_S_0514_S23764_t1_stx2,Pass,severely atrophied and SI is small but the registration actually looks fine,Rater04
033_S_0514_S43137_t1_stx2,Pass,atrophy and small SI but registration good,Rater04
033_S_0723_20060714_t1_stx2,Pass,"",Rater04
033_S_0723_20080220_t1_stx2,Pass,"",Rater04
033_S_0724_20070214_t1_stx2,Pass,atrophy and small SI but registration good,Rater04
033_S_0725_20070810_t1_stx2,Pass,"",Rater04
033_S_0739_20070806_t1_stx2,Pass,"",Rater04
033_S_0741_20070810_t1_stx2,Pass,"",Rater04
033_S_0741_S160781_t1_stx2,Pass,"",Rater04
033_S_0889_20081007_t1_stx2,Pass,"",Rater04
033_S_0889_S57309_t1_stx2,Pass,motion - this should have been a fail at raw QC - registration passes but I'm not sure what analysis you can do with this,Rater04
033_S_0920_20071031_t1_stx2,Pass,"",Rater04
033_S_0920_20101013_t1_stx2,Pass,"",Rater04
033_S_0922_20071012_t1_stx2,Pass,"",Rater04
033_S_0922_20081014_t1_stx2,Pass,"",Rater04
033_S_0922_S170588_t1_stx2,Pass,"",Rater04
033_S_0923_20060929_t1_stx2,Pass,"",Rater04
033_S_0923_20070420_t1_stx2,Pass,"",Rater04
033_S_1016_20061101_t1_stx2,Pass,"",Rater04
033_S_1016_20091202_t1_stx2,Pass,"",Rater04
033_S_1098_20081205_t1_stx2,Pass,y-scale small in some slices but fit looks fine in others - pass,Rater04
033_S_1098_S520690_t1_stx2,Pass,y-scale small in some slices but fit looks fine in others - pass,Rater04
033_S_1279_20070824_t1_stx2,Pass,"",Rater04
033_S_1279_20070912_t1_stx2,Pass,"",Rater04
033_S_1283_S37913_t1_stx2,Pass,"",Rater04
033_S_1283_S47019_t1_stx2,Pass,"",Rater04
033_S_1308_20070910_t1_stx2,Pass,"",Rater04
033_S_1309_20080825_t1_stx2,Pass,"",Rater04
033_S_4176_20111121_t1_stx2,Pass,"",Rater04
033_S_4176_S652047_t1_stx2,Pass,small SI - but registration good so it's a pass,Rater04
033_S_4177_20130911_t1_stx2,Pass,"",Rater04
033_S_4177_S292192_t1_stx2,Pass,"",Rater04
033_S_4179_20130916_t1_stx2,Pass,"",Rater04
033_S_5198_S637921_t1_stx2,Pass,"",Rater04
033_S_5198_S747121_t1_stx2,Pass,"",Rater04
033_S_5235_20130627_t1_stx2,Pass,"",Rater04
033_S_5259_20130725_t1_stx2,Pass,"",Rater04
033_S_6497_S756854_t1_stx2,Pass,"",Rater04
035_S_0156_20090226_t1_stx2,Pass,"",Rater04
035_S_0156_20100222_t1_stx2,Pass,"",Rater04
035_S_0156_S463721_t1_stx2,Pass,"",Rater04
035_S_0204_20070830_t1_stx2,Pass,"",Rater04
035_S_0292_20080403_t1_stx2,Pass,"",Rater04
035_S_0555_20061114_t1_stx2,Pass,"",Rater04
035_S_2061_20110204_t1_stx2,Pass,"",Rater04
035_S_2061_S396314_t1_stx2,Pass,"",Rater04
035_S_4114_20111102_t1_stx2,Pass,"",Rater04
035_S_4114_20120810_t1_stx2,Pass,"",Rater04
035_S_4114_20130705_t1_stx2,Pass,"",Rater04
035_S_4114_S270234_t1_stx2,Pass,"",Rater04
035_S_4414_20140324_t1_stx2,Pass,"",Rater04
035_S_4582_20140326_t1_stx2,Pass,"",Rater04
035_S_4784_20130123_t1_stx2,Pass,"",Rater04
035_S_4785_S269319_t1_stx2,Pass,"",Rater04
035_S_6195_S656970_t1_stx2,Pass,"",Rater04
035_S_6641_S769594_t1_stx2,Fail,"",Rater04
035_S_6751_S838130_t1_stx2,Pass,"",Rater04
036_S_0656_20070122_t1_stx2,Pass,"",Rater04
036_S_0656_20080122_t1_stx2,Pass,"",Rater04
036_S_0673_20060721_t1_stx2,Pass,"",Rater04
036_S_0748_20060810_t1_stx2,Pass,"",Rater04
036_S_0759_20070315_t1_stx2,Pass,"",Rater04
036_S_0869_20061030_t1_stx2,Pass,"",Rater04
036_S_0945_20101223_t1_stx2,Pass,"",Rater04
036_S_0976_20080115_t1_stx2,Pass,"",Rater04
036_S_1001_20071130_t1_stx2,Pass,"",Rater04
036_S_1023_20100113_t1_stx2,Pass,"",Rater04
036_S_1135_20070709_t1_stx2,Pass,"",Rater04
036_S_1240_20070817_t1_stx2,Pass,"",Rater04
036_S_1240_20080304_t1_stx2,Pass,"",Rater04
036_S_1240_20080829_t1_stx2,Pass,"",Rater04
036_S_2378_20110526_t1_stx2,Pass,"",Rater04
036_S_2380_20120731_t1_stx2,Pass,"",Rater04
036_S_2380_20130812_t1_stx2,Pass,"",Rater04
036_S_4389_20130122_t1_stx2,Pass,"",Rater04
036_S_4389_S631100_t1_stx2,Pass,"",Rater04
036_S_4538_20140620_t1_stx2,Pass,"",Rater04
036_S_4538_S628490_t1_stx2,Fail,"",Rater04
036_S_4715_20120319_t1_stx2,Pass,"",Rater04
036_S_4715_S619201_t1_stx2,Pass,"",Rater04
036_S_4820_20130205_t1_stx2,Pass,"",Rater04
036_S_4894_20120809_t1_stx2,Pass,"",Rater04
036_S_4894_20130826_t1_stx2,Pass,"",Rater04
036_S_5063_20130419_t1_stx2,Pass,"",Rater04
036_S_5112_20130805_t1_stx2,Pass,"",Rater04
036_S_5248_20130718_t1_stx2,Pass,"",Rater04
037_S_0150_20110826_t1_stx2,Pass,"",Rater04
037_S_0303_20061020_t1_stx2,Pass,"",Rater04
037_S_0303_20090605_t1_stx2,Pass,"",Rater04
037_S_0303_20110615_t1_stx2,Pass,"",Rater04
037_S_0303_S563375_t1_stx2,Pass,"",Rater04
037_S_0327_20090623_t1_stx2,Pass,"",Rater04
037_S_0377_20090817_t1_stx2,Pass,"",Rater04
037_S_0454_20130114_t1_stx2,Pass,"",Rater04
037_S_0467_20130515_t1_stx2,Pass,"",Rater04
037_S_0501_S43742_t1_stx2,Pass,"",Rater04
037_S_0539_20080118_t1_stx2,Pass,"",Rater04
037_S_0566_20121206_t1_stx2,Pass,"",Rater04
037_S_0588_20061128_t1_stx2,Pass,"",Rater04
037_S_0588_20080617_t1_stx2,Pass,"",Rater04
037_S_2103_20101020_t1_stx2,Pass,"",Rater04
037_S_4015_20111116_t1_stx2,Pass,"",Rater04
037_S_4015_20150408_t1_stx2,Pass,"",Rater04
037_S_4071_S304871_t1_stx2,Pass,severe atrophy - but registration seems fine? threshold pass,Rater04
037_S_4214_20111213_t1_stx2,Pass,"",Rater04
037_S_4302_20111026_t1_stx2,Pass,"",Rater04
037_S_4308_20120220_t1_stx2,Pass,"",Rater04
037_S_4410_20111219_t1_stx2,Pass,"",Rater04
037_S_4750_20121015_t1_stx2,Pass,"",Rater04
037_S_4750_20130812_t1_stx2,Pass,"",Rater04
037_S_4770_20120709_t1_stx2,Fail,"",Rater04
037_S_4770_20130116_t1_stx2,Fail,"",Rater04
037_S_4770_20130726_t1_stx2,Fail,"",Rater04
037_S_4879_20130320_t1_stx2,Pass,"",Rater04
037_S_5126_20130722_t1_stx2,Pass,"",Rater04
037_S_6230_S691350_t1_stx2,Pass,"",Rater04
041_S_0262_20080409_t1_stx2,Pass,"",Rater04
041_S_0262_20090421_t1_stx2,Pass,"",Rater04
041_S_0549_20070405_t1_stx2,Pass,"",Rater04
041_S_0598_20070912_t1_stx2,Fail,"",Rater04
041_S_0679_20150729_t1_stx2,Pass,"",Rater04
041_S_1002_20061208_t1_stx2,Pass,"",Rater04
041_S_1010_20070604_t1_stx2,Pass,"",Rater04
041_S_1368_20080324_t1_stx2,Pass,"",Rater04
041_S_1418_20110801_t1_stx2,Pass,"",Rater04
041_S_1425_20100816_t1_stx2,Pass,"",Rater04
041_S_4004_20140428_t1_stx2,Pass,"",Rater04
041_S_4037_20110901_t1_stx2,Pass,"",Rater04
041_S_4037_S583109_t1_stx2,Pass,"",Rater04
041_S_4060_20130624_t1_stx2,Pass,"",Rater04
041_S_4083_20110621_t1_stx2,Pass,"",Rater04
041_S_4138_20111021_t1_stx2,Pass,"",Rater04
041_S_4138_20130911_t1_stx2,Pass,"",Rater04
041_S_4138_S200478_t1_stx2,Pass,"",Rater04
041_S_4271_20120425_t1_stx2,Pass,"",Rater04
041_S_4271_20121022_t1_stx2,Pass,"",Rater04
041_S_4495_20120203_t1_stx2,Pass,"",Rater04
041_S_4876_20130222_t1_stx2,Pass,"",Rater04
041_S_4876_20140815_t1_stx2,Pass,"",Rater04
041_S_5078_S590625_t1_stx2,Pass,"",Rater04
041_S_5097_20150401_t1_stx2,Pass,"",Rater04
041_S_5244_20130710_t1_stx2,Pass,"",Rater04
041_S_6226_S672440_t1_stx2,Pass,"",Rater04
041_S_6354_S690180_t1_stx2,Pass,"",Rater04
041_S_6401_S834087_t1_stx2,Pass,"",Rater04
041_S_6447_S726646_t1_stx2,Fail,"",Rater04
051_S_1040_20071101_t1_stx2,Pass,"",Rater04
051_S_1072_20070914_t1_stx2,Pass,"",Rater04
051_S_1072_20071212_t1_stx2,Pass,"",Rater04
051_S_1072_20100318_t1_stx2,Pass,"",Rater04
051_S_1131_20061215_t1_stx2,Fail,"",Rater04
051_S_1131_20070118_t1_stx2,Pass,z-scale slightly too small - threshold pass,Rater04
051_S_4980_20121029_t1_stx2,Pass,"",Rater04
051_S_5285_S433894_t1_stx2,Pass,"",Rater04
051_S_5285_S732945_t1_stx2,Pass,z-scale slightly too small - threshold pass,Rater04
052_S_0671_20080904_t1_stx2,Pass,"",Rater04
052_S_0671_20110627_t1_stx2,Pass,"",Rater04
052_S_0951_20070417_t1_stx2,Pass,"",Rater04
052_S_0952_20061019_t1_stx2,Pass,"",Rater04
052_S_0952_20071113_t1_stx2,Pass,"",Rater04
052_S_0952_20111108_t1_stx2,Pass,"",Rater04
052_S_1054_20061128_t1_stx2,Pass,"",Rater04
052_S_1054_20080625_t1_stx2,Pass,"",Rater04
052_S_1168_20081201_t1_stx2,Pass,"",Rater04
052_S_1251_20100511_t1_stx2,Pass,"",Rater04
052_S_1346_20140402_t1_stx2,Pass,"",Rater04
052_S_1352_20080421_t1_stx2,Pass,"",Rater04
052_S_1352_S727027_t1_stx2,Pass,"",Rater04
052_S_4626_20140516_t1_stx2,Pass,"",Rater04
052_S_4807_20130813_t1_stx2,Pass,"",Rater04
052_S_4885_S498285_t1_stx2,Pass,"",Rater04
052_S_4944_20121019_t1_stx2,Pass,"",Rater04
052_S_4945_20121024_t1_stx2,Pass,"",Rater04
052_S_4959_20130304_t1_stx2,Pass,"",Rater04
052_S_4959_20130605_t1_stx2,Pass,"",Rater04
052_S_4959_20140318_t1_stx2,Pass,"",Rater04
053_S_0389_20070509_t1_stx2,Pass,"",Rater04
053_S_0507_20071127_t1_stx2,Pass,"",Rater04
053_S_0507_20080611_t1_stx2,Pass,"",Rater04
053_S_0919_20070508_t1_stx2,Pass,"",Rater04
053_S_4661_S500514_t1_stx2,Pass,"",Rater04
053_S_5070_20140221_t1_stx2,Pass,"",Rater04
053_S_5202_20130920_t1_stx2,Pass,"",Rater04
053_S_5296_20131210_t1_stx2,Pass,"",Rater04
057_S_0464_20080702_t1_stx2,Pass,"",Rater04
057_S_0474_S13991_t1_stx2,Pass,"",Rater04
057_S_0474_S25893_t1_stx2,Pass,"",Rater04
057_S_0779_20060816_t1_stx2,Pass,"",Rater04
057_S_0818_20070926_t1_stx2,Pass,"",Rater04
057_S_0818_20080924_t1_stx2,Pass,"",Rater04
057_S_0839_20060920_t1_stx2,Pass,"",Rater04
057_S_0839_20081015_t1_stx2,Pass,"",Rater04
057_S_0957_20061018_t1_stx2,Pass,"",Rater04
057_S_2398_S196218_t1_stx2,Fail,"",Rater04
057_S_4110_20110708_t1_stx2,Pass,"",Rater04
057_S_4888_20120803_t1_stx2,Pass,"",Rater04
057_S_4888_20140812_t1_stx2,Pass,"",Rater04
057_S_4897_20121210_t1_stx2,Pass,"",Rater04
062_S_0578_20070611_t1_stx2,Pass,"",Rater04
062_S_0690_20070129_t1_stx2,Pass,"",Rater04
062_S_0730_20070208_t1_stx2,Pass,"",Rater04
062_S_0730_20080804_t1_stx2,Pass,"",Rater04
062_S_1099_20061120_t1_stx2,Pass,"",Rater04
067_S_0029_20051014_t1_stx2,Pass,"",Rater04
067_S_0029_20060502_t1_stx2,Pass,"",Rater04
067_S_0038_20051110_t1_stx2,Pass,"",Rater04
067_S_0056_20120120_t1_stx2,Pass,"",Rater04
067_S_0056_S843336_t1_stx2,Pass,"",Rater04
067_S_0076_20051206_t1_stx2,Pass,"",Rater04
067_S_0077_20080623_t1_stx2,Pass,"",Rater04
067_S_0257_20100816_t1_stx2,Pass,"",Rater04
067_S_0290_20080520_t1_stx2,Pass,"",Rater04
067_S_0290_20080602_t1_stx2,Pass,"",Rater04
067_S_0336_20061211_t1_stx2,Pass,"",Rater04
067_S_2084_20100930_t1_stx2,Pass,"",Rater04
067_S_2195_20111213_t1_stx2,Pass,"",Rater04
067_S_2195_20121205_t1_stx2,Pass,"",Rater04
067_S_2301_20110216_t1_stx2,Pass,"",Rater04
067_S_2301_20140226_t1_stx2,Pass,"",Rater04
067_S_2301_S593990_t1_stx2,Pass,"",Rater04
067_S_4054_20111215_t1_stx2,Pass,"",Rater04
067_S_4054_20120613_t1_stx2,Pass,"",Rater04
067_S_4212_20111219_t1_stx2,Pass,"",Rater04
067_S_4212_S635284_t1_stx2,Pass,"",Rater04
067_S_4310_20121116_t1_stx2,Pass,"",Rater04
067_S_4767_20140609_t1_stx2,Pass,"",Rater04
067_S_4767_S830569_t1_stx2,Pass,"",Rater04
067_S_4782_S720726_t1_stx2,Pass,"",Rater04
068_S_0127_20070327_t1_stx2,Pass,"",Rater04
068_S_0401_S24124_t1_stx2,Pass,"",Rater04
068_S_0473_20070501_t1_stx2,Pass,"",Rater04
068_S_0476_20080204_t1_stx2,Pass,"",Rater04
068_S_0478_20080708_t1_stx2,Pass,"",Rater04
068_S_1075_20080708_t1_stx2,Pass,"",Rater04
068_S_2171_20101109_t1_stx2,Pass,"",Rater04
068_S_2187_20111219_t1_stx2,Pass,"",Rater04
068_S_2187_20121214_t1_stx2,Pass,"",Rater04
068_S_2187_20150303_t1_stx2,Pass,"",Rater04
068_S_2248_20130211_t1_stx2,Pass,"",Rater04
068_S_4067_S598936_t1_stx2,Pass,"",Rater04
068_S_4340_S290296_t1_stx2,Fail,tentorium not aligned well - might be z-scale?,Rater04
068_S_4968_20130215_t1_stx2,Pass,"",Rater04
068_S_5146_20130515_t1_stx2,Pass,"",Rater04
070_S_4719_20120521_t1_stx2,Pass,"",Rater04
070_S_4856_20130815_t1_stx2,Pass,"",Rater04
070_S_5040_20130319_t1_stx2,Pass,"",Rater04
070_S_6386_S692950_t1_stx2,Pass,"",Rater04
072_S_0315_20090508_t1_stx2,Pass,"",Rater04
072_S_1211_20070906_t1_stx2,Pass,"",Rater04
072_S_1380_20081001_t1_stx2,Pass,"",Rater04
072_S_1380_20100401_t1_stx2,Pass,"",Rater04
072_S_2026_20101028_t1_stx2,Pass,"",Rater04
072_S_2027_20100722_t1_stx2,Pass,"",Rater04
072_S_2037_20140902_t1_stx2,Pass,"",Rater04
072_S_2072_20110328_t1_stx2,Fail,"",Rater04
072_S_2093_20121011_t1_stx2,Pass,"",Rater04
072_S_2093_S257717_t1_stx2,Pass,"",Rater04
072_S_2116_20110121_t1_stx2,Pass,"",Rater04
072_S_2164_20101102_t1_stx2,Pass,"",Rater04
072_S_4063_20110919_t1_stx2,Fail,"",Rater04
072_S_4063_20130625_t1_stx2,Fail,"",Rater04
072_S_4206_20111202_t1_stx2,Pass,"",Rater04
072_S_4226_20121012_t1_stx2,Fail,"",Rater04
072_S_4383_S247860_t1_stx2,Pass,"",Rater04
072_S_4445_S258618_t1_stx2,Pass,"",Rater04
072_S_4465_S503212_t1_stx2,Pass,"",Rater04
072_S_4522_S249404_t1_stx2,Pass,"",Rater04
073_S_0312_20060531_t1_stx2,Pass,"",Rater04
073_S_0746_20070801_t1_stx2,Pass,"",Rater04
073_S_0746_20080211_t1_stx2,Pass,"",Rater04
073_S_0746_20130308_t1_stx2,Pass,"",Rater04
073_S_0909_20091207_t1_stx2,Pass,"",Rater04
073_S_2191_20110708_t1_stx2,Pass,"",Rater04
073_S_2191_20130322_t1_stx2,Pass,"",Rater04
073_S_2225_20120312_t1_stx2,Pass,"",Rater04
073_S_2264_20110721_t1_stx2,Pass,"",Rater04
073_S_4300_20120611_t1_stx2,Pass,"",Rater04
073_S_4311_20120217_t1_stx2,Pass,"",Rater04
073_S_4360_20120217_t1_stx2,Pass,"",Rater04
073_S_4360_20140113_t1_stx2,Pass,"",Rater04
073_S_4382_20111115_t1_stx2,Pass,"",Rater04
073_S_4443_S484815_t1_stx2,Pass,"",Rater04
073_S_4552_20120524_t1_stx2,Pass,"",Rater04
073_S_4552_S516943_t1_stx2,Pass,"",Rater04
073_S_4559_20120629_t1_stx2,Pass,slight x-rot but otherwise okay - threshold pass,Rater04
073_S_4777_20120601_t1_stx2,Pass,"",Rater04
073_S_5023_20130403_t1_stx2,Pass,"",Rater04
073_S_5023_20131205_t1_stx2,Pass,"",Rater04
082_S_0469_20060606_t1_stx2,Pass,"",Rater04
082_S_0641_20060619_t1_stx2,Pass,"",Rater04
082_S_0928_20071018_t1_stx2,Pass,"",Rater04
082_S_0928_S50770_t1_stx2,Pass,"",Rater04
082_S_2099_20101214_t1_stx2,Pass,"",Rater04
082_S_2307_20110512_t1_stx2,Pass,"",Rater04
082_S_4090_20120709_t1_stx2,Pass,"",Rater04
082_S_4208_20111207_t1_stx2,Pass,"",Rater04
082_S_4224_20111206_t1_stx2,Pass,"",Rater04
082_S_4224_20120418_t1_stx2,Pass,"",Rater04
082_S_4224_S723340_t1_stx2,Pass,"",Rater04
082_S_4244_20131121_t1_stx2,Pass,"",Rater04
082_S_4428_20120625_t1_stx2,Pass,"",Rater04
082_S_5282_20130829_t1_stx2,Pass,"",Rater04
082_S_6563_S729285_t1_stx2,Pass,"",Rater04
094_S_0434_20061110_t1_stx2,Pass,"",Rater04
094_S_0526_20070522_t1_stx2,Pass,"",Rater04
094_S_0921_20070515_t1_stx2,Pass,"",Rater04
094_S_1417_20070716_t1_stx2,Fail,"",Rater04
094_S_2201_S102160_t1_stx2,Pass,"",Rater04
094_S_2216_S183913_t1_stx2,Pass,"",Rater04
094_S_2216_S251856_t1_stx2,Pass,"",Rater04
094_S_2238_S211694_t1_stx2,Pass,"",Rater04
094_S_2367_S190272_t1_stx2,Pass,atrophy but registration ok,Rater04
094_S_4162_S283490_t1_stx2,Pass,"",Rater04
094_S_4295_S125705_t1_stx2,Pass,"",Rater04
094_S_4503_20130228_t1_stx2,Pass,"",Rater04
094_S_4503_20140506_t1_stx2,Pass,"",Rater04
094_S_4630_20121204_t1_stx2,Pass,"",Rater04
094_S_4630_20140527_t1_stx2,Pass,"",Rater04
094_S_4649_20140610_t1_stx2,Pass,"",Rater04
094_S_4737_20120608_t1_stx2,Pass,"",Rater04
094_S_4858_20131016_t1_stx2,Pass,"",Rater04
094_S_6250_S671971_t1_stx2,Pass,"",Rater04
098_S_0160_20060902_t1_stx2,Pass,"",Rater04
098_S_0171_20120512_t1_stx2,Pass,"",Rater04
098_S_0269_20061022_t1_stx2,Pass,"",Rater04
098_S_0896_20060925_t1_stx2,Pass,"",Rater04
098_S_0896_20101106_t1_stx2,Pass,"",Rater04
098_S_2047_S100851_t1_stx2,Pass,"",Rater04
098_S_2052_S91925_t1_stx2,Fail,"",Rater04
098_S_2079_20111024_t1_stx2,Pass,"",Rater04
098_S_4003_S507388_t1_stx2,Pass,"",Rater04
098_S_4018_S268628_t1_stx2,Pass,"",Rater04
098_S_4059_20111012_t1_stx2,Pass,"",Rater04
098_S_4215_20121030_t1_stx2,Pass,"",Rater04
098_S_4506_20120912_t1_stx2,Pass,"",Rater04
098_S_6655_S787653_t1_stx2,Pass,"",Rater04
099_S_0040_20081203_t1_stx2,Pass,"",Rater04
099_S_0051_20051115_t1_stx2,Pass,"",Rater04
099_S_0051_20060531_t1_stx2,Pass,"",Rater04
099_S_0051_20070703_t1_stx2,Pass,"",Rater04
099_S_0090_20070209_t1_stx2,Pass,"",Rater04
099_S_0291_20060309_t1_stx2,Pass,"",Rater04
099_S_0352_20090427_t1_stx2,Pass,"",Rater04
099_S_0372_20060421_t1_stx2,Pass,"",Rater04
099_S_0534_20060504_t1_stx2,Pass,"",Rater04
099_S_0880_20070425_t1_stx2,Pass,"",Rater04
099_S_0880_S43443_t1_stx2,Pass,"",Rater04
099_S_1144_20070810_t1_stx2,Pass,"",Rater04
099_S_1144_20090126_t1_stx2,Pass,"",Rater04
099_S_2042_20120821_t1_stx2,Pass,"",Rater04
099_S_2063_20110103_t1_stx2,Pass,"",Rater04
099_S_4022_20110425_t1_stx2,Pass,"",Rater04
099_S_4086_S200470_t1_stx2,Pass,"",Rater04
099_S_4157_20110823_t1_stx2,Pass,"",Rater04
099_S_4205_20121101_t1_stx2,Pass,"",Rater04
099_S_4994_20121203_t1_stx2,Pass,slight x-rot but otherwise fine - threshold pass,Rater04
099_S_6077_S625583_t1_stx2,Pass,"",Rater04
100_S_0006_S23093_t1_stx2,Pass,"",Rater04
100_S_0015_20090427_t1_stx2,Pass,"",Rater04
100_S_0015_S41463_t1_stx2,Pass,"",Rater04
100_S_0015_S9245_t1_stx2,Pass,"",Rater04
100_S_0035_20090319_t1_stx2,Fail,"",Rater04
100_S_0047_S10216_t1_stx2,Pass,"",Rater04
100_S_0296_S108265_t1_stx2,Fail,registration ok on what is left of brain - fail due to small SI,Rater04
100_S_0296_S52929_t1_stx2,Pass,"",Rater04
100_S_0296_S67603_t1_stx2,Pass,"",Rater04
100_S_0892_S20213_t1_stx2,Pass,"",Rater04
100_S_0930_S19653_t1_stx2,Pass,"",Rater04
100_S_0995_S66038_t1_stx2,Pass,"",Rater04
100_S_1154_20061221_t1_stx2,Pass,"",Rater04
100_S_4512_S551836_t1_stx2,Pass,"",Rater04
100_S_4556_20120716_t1_stx2,Pass,"",Rater04
100_S_4556_20130606_t1_stx2,Pass,"",Rater04
100_S_5096_20150615_t1_stx2,Pass,"",Rater04
109_S_0950_20081203_t1_stx2,Pass,"",Rater04
109_S_1114_20080125_t1_stx2,Pass,"",Rater04
109_S_1114_20090115_t1_stx2,Pass,"",Rater04
109_S_1343_20070320_t1_stx2,Pass,"",Rater04
109_S_2278_S101809_t1_stx2,Fail,"",Rater04
109_S_4260_20111014_t1_stx2,Pass,"",Rater04
109_S_4380_20120322_t1_stx2,Pass,"",Rater04
109_S_4380_20120807_t1_stx2,Pass,"",Rater04
109_S_4499_20140327_t1_stx2,Pass,"",Rater04
109_S_4499_S401756_t1_stx2,Pass,"",Rater04
109_S_4531_20130325_t1_stx2,Pass,"",Rater04
109_S_6213_S663832_t1_stx2,Pass,"",Rater04
109_S_6221_S706182_t1_stx2,Pass,"",Rater04
114_S_0166_20060823_t1_stx2,Pass,"",Rater04
114_S_0166_S252869_t1_stx2,Pass,"",Rater04
114_S_0173_20160205_t1_stx2,Pass,"",Rater04
114_S_0374_20061005_t1_stx2,Pass,"",Rater04
114_S_0378_20070511_t1_stx2,Pass,"",Rater04
114_S_0378_20090427_t1_stx2,Pass,"",Rater04
114_S_0378_20121220_t1_stx2,Pass,"",Rater04
114_S_0410_20071101_t1_stx2,Pass,"",Rater04
114_S_0458_20061127_t1_stx2,Pass,"",Rater04
114_S_0601_20061211_t1_stx2,Pass,threshold pass - scale is slightly small,Rater04
114_S_1103_20061130_t1_stx2,Pass,"",Rater04
114_S_1106_20070607_t1_stx2,Pass,"",Rater04
114_S_1106_20111220_t1_stx2,Pass,"",Rater04
114_S_2392_20130808_t1_stx2,Pass,"",Rater04
114_S_2392_20150702_t1_stx2,Pass,"",Rater04
114_S_4404_20120413_t1_stx2,Pass,"",Rater04
114_S_4404_20130121_t1_stx2,Pass,"",Rater04
114_S_5047_20141229_t1_stx2,Pass,"",Rater04
114_S_5234_20130926_t1_stx2,Pass,atrophy but registration ok,Rater04
114_S_6057_S624788_t1_stx2,Pass,"",Rater04
114_S_6251_S672827_t1_stx2,Pass,"",Rater04
116_S_0382_20150518_t1_stx2,Pass,"",Rater04
116_S_0392_20070615_t1_stx2,Pass,"",Rater04
116_S_0487_20070618_t1_stx2,Pass,"",Rater04
116_S_0648_20080730_t1_stx2,Pass,"",Rater04
116_S_0649_20070808_t1_stx2,Pass,"",Rater04
116_S_0657_20090922_t1_stx2,Pass,"",Rater04
116_S_0752_20120911_t1_stx2,Pass,"",Rater04
116_S_1232_20090205_t1_stx2,Pass,"",Rater04
116_S_1232_20130212_t1_stx2,Pass,"",Rater04
116_S_1243_20070207_t1_stx2,Pass,"",Rater04
116_S_1249_20130220_t1_stx2,Pass,"",Rater04
116_S_4043_20150521_t1_stx2,Pass,"",Rater04
116_S_4167_20111109_t1_stx2,Pass,"",Rater04
116_S_4209_20111129_t1_stx2,Pass,"",Rater04
116_S_4338_20111102_t1_stx2,Pass,"",Rater04
116_S_4483_20120502_t1_stx2,Pass,"",Rater04
116_S_4483_20140211_t1_stx2,Pass,"",Rater04
116_S_4635_20120724_t1_stx2,Pass,"",Rater04
116_S_4855_20120720_t1_stx2,Pass,"",Rater04
116_S_4855_20130219_t1_stx2,Pass,"",Rater04
116_S_4855_S265525_t1_stx2,Pass,"",Rater04
116_S_4898_20130905_t1_stx2,Pass,"",Rater04
116_S_6543_S719353_t1_stx2,Pass,"",Rater04
121_S_1322_S39096_t1_stx2,Pass,"",Rater04
121_S_1322_S48586_t1_stx2,Pass,"",Rater04
123_S_0050_20051111_t1_stx2,Pass,atrophy but registration ok,Rater04
123_S_0072_20100127_t1_stx2,Fail,"",Rater04
123_S_0072_20110111_t1_stx2,Fail,"",Rater04
123_S_0088_20060106_t1_stx2,Pass,"",Rater04
